loan_id,customer_id,loan_amount,int_rate,installment,grade,sub_grade,loan_status,purpose,dti,total_payment,issue_date
476831,604208,10900,0.0774,340.29,A,A3,Fully Paid,Debt consolidation,0.1815,12229,2021-01-10
464630,582466,6000,0.0859,189.67,A,A4,Fully Paid,Debt consolidation,0.0945,6221,2021-12-09
719629,913989,7000,0.0729,217.07,A,A4,Fully Paid,Debt consolidation,0.1597,7814,2021-04-11
680060,868753,9000,0.0766,280.62,A,A5,Fully Paid,Debt consolidation,0.1549,10101,2021-02-11
431881,512897,12000,0.0894,381.26,A,A5,Fully Paid,Debt consolidation,0.1368,13725,2021-08-09
486578,620131,14000,0.0788,437.93,A,A5,Fully Paid,Debt consolidation,0.0498,15766,2021-02-10
1003444,1229807,1925,0.0603,58.59,A,A1,Fully Paid,Debt consolidation,0.1332,2109,2021-11-11
875112,1089607,4000,0.0542,120.64,A,A1,Fully Paid,Debt consolidation,0.2134,4243,2021-09-11
749439,948674,4000,0.0699,123.5,A,A3,Fully Paid,Debt consolidation,0.1228,4024,2021-05-11
977773,1200581,3000,0.079,93.88,A,A4,Fully Paid,Debt consolidation,0.0248,3361,2021-10-11
469937,593060,8000,0.0859,252.89,A,A4,Fully Paid,Debt consolidation,0.2217,8509,2021-12-09
475492,601940,12000,0.0859,379.33,A,A4,Fully Paid,Debt consolidation,0.0754,13419,2021-01-10
510469,659145,3000,0.0751,93.33,A,A4,Fully Paid,Debt consolidation,0.1428,3358,2021-05-10
460877,575634,6125,0.0859,193.62,A,A4,Fully Paid,Debt consolidation,0.1021,6970,2021-11-09
496476,636183,3500,0.0788,109.49,A,A5,Fully Paid,Debt consolidation,0.2089,3847,2021-03-10
460122,574001,11000,0.0894,349.49,A,A5,Fully Paid,Debt consolidation,0.1902,11325,2021-11-09
388849,422583,5500,0.08,172.35,A,A3,Fully Paid,Debt consolidation,0.192,6203,2021-04-09
537383,694189,11500,0.0751,357.78,A,A4,Fully Paid,Debt consolidation,0.061,12880,2021-06-10
742241,940288,11000,0.0749,342.12,A,A4,Fully Paid,Debt consolidation,0.1621,12316,2021-05-11
966448,1187320,6400,0.079,200.26,A,A4,Fully Paid,Debt consolidation,0.168,7209,2021-10-11
655149,837922,1800,0.0542,54.29,A,A1,Fully Paid,Debt consolidation,0.0197,1941,2021-01-11
487409,621331,3300,0.0639,100.99,A,A1,Fully Paid,Debt consolidation,0.2146,3635,2021-02-10
564412,726223,9225,0.0714,285.44,A,A3,Fully Paid,Debt consolidation,0.1307,10216,2021-08-10
531529,687173,6500,0.0714,201.12,A,A3,Fully Paid,Debt consolidation,0.1829,7175,2021-06-10
1009171,1235698,5000,0.0751,155.56,A,A3,Fully Paid,Debt consolidation,0.1544,5600,2021-11-11
560524,721435,7500,0.0751,233.34,A,A4,Fully Paid,Debt consolidation,0.2141,8400,2021-08-10
804981,1010928,12000,0.0542,361.92,A,A1,Fully Paid,Debt consolidation,0.0461,12862,2021-07-11
786171,989535,11500,0.0699,230.01,A,A3,Fully Paid,Debt consolidation,0.2008,8083,2021-06-11
686223,875994,6000,0.0579,181.97,A,A2,Fully Paid,Debt consolidation,0.2166,6551,2021-03-11
794224,998830,9000,0.0599,273.76,A,A2,Fully Paid,Debt consolidation,0.2631,9605,2021-07-11
485846,619048,4200,0.0676,129.24,A,A2,Fully Paid,Debt consolidation,0.1983,4652,2021-02-10
829378,1038479,14000,0.0749,435.43,A,A4,Fully Paid,Debt consolidation,0.1495,15319,2021-07-11
1000095,1225913,12000,0.0603,365.23,A,A1,Fully Paid,Debt consolidation,0.2335,13148,2021-11-11
1016769,1244286,10000,0.0662,307.04,A,A2,Fully Paid,Debt consolidation,0.123,10310,2021-11-11
883352,1098612,12150,0.0662,373.05,A,A2,Fully Paid,Debt consolidation,0.0765,13430,2021-09-11
554674,714465,10000,0.0751,311.11,A,A4,Fully Paid,Debt consolidation,0.0826,11200,2021-07-10
463703,580691,10000,0.0894,317.72,A,A5,Fully Paid,Debt consolidation,0.0169,11438,2021-12-09
1012586,1239717,8000,0.0603,243.49,A,A1,Fully Paid,Debt consolidation,0.0942,8765,2021-11-11
1000816,1226573,12000,0.0603,365.23,A,A1,Fully Paid,Debt consolidation,0.2091,13098,2021-11-11
711204,904083,13000,0.0579,394.25,A,A2,Fully Paid,Debt consolidation,0.1198,14034,2021-03-11
457736,569298,9475,0.0894,301.04,A,A5,Fully Paid,Debt consolidation,0.0707,10472,2021-11-09
421352,495279,11000,0.08,344.7,A,A3,Fully Paid,Debt consolidation,0.0413,12409,2021-07-09
625832,801994,3000,0.0654,92.01,A,A4,Fully Paid,Debt consolidation,0.0253,3211,2021-12-10
355405,360126,6400,0.0832,141.68,A,A4,Fully Paid,Debt consolidation,0.1302,5014,2021-09-08
460494,574841,15000,0.0894,476.58,A,A5,Fully Paid,Debt consolidation,0.101,17185,2021-11-09
474398,600064,6400,0.0774,199.8,A,A3,Fully Paid,Debt consolidation,0.1269,7193,2021-01-10
642817,822718,6675,0.0654,204.71,A,A4,Fully Paid,Debt consolidation,0.1678,7321,2021-01-11
615510,789289,5000,0.0579,105.39,A,A2,Fully Paid,Debt consolidation,0.0606,3659,2021-11-10
1001045,1226813,12300,0.0662,377.66,A,A2,Fully Paid,Debt consolidation,0.1651,13383,2021-11-11
477510,605725,4175,0.0774,130.34,A,A3,Fully Paid,Debt consolidation,0.0898,4639,2021-01-10
807743,1014354,3600,0.0749,111.97,A,A4,Fully Paid,Debt consolidation,0.1594,3733,2021-07-11
382065,411073,3550,0.0768,110.73,A,A2,Fully Paid,Debt consolidation,0.0883,3830,2021-02-09
676203,864157,10000,0.0692,308.41,A,A3,Fully Paid,Debt consolidation,0.1975,11103,2021-02-11
893520,1110559,15000,0.079,469.36,A,A4,Fully Paid,Debt consolidation,0.1187,16897,2021-09-11
1020401,1249173,5000,0.079,156.46,A,A4,Fully Paid,Debt consolidation,0.12,5632,2021-11-11
769071,970495,10000,0.0849,289.59,A,A5,Fully Paid,Debt consolidation,0.1507,10336,2021-07-11
530599,686104,15000,0.0788,469.22,A,A5,Fully Paid,Debt consolidation,0.1067,16893,2021-06-10
1003594,1229986,5000,0.0603,152.18,A,A1,Fully Paid,Debt consolidation,0.1676,5478,2021-10-11
502605,646398,2500,0.0714,77.35,A,A3,Fully Paid,Debt consolidation,0.0376,2785,2021-04-10
820198,1028404,3000,0.0699,92.62,A,A3,Fully Paid,Debt consolidation,0.2344,3324,2021-08-11
414608,481389,3000,0.0894,95.32,A,A5,Fully Paid,Debt consolidation,0.018,3431,2021-08-09
504323,649344,14000,0.0788,437.93,A,A5,Fully Paid,Debt consolidation,0.2437,15766,2021-04-10
454474,562833,12000,0.0894,381.26,A,A5,Fully Paid,Debt consolidation,0.0552,12710,2021-11-09
838672,1048784,3500,0.0599,106.47,A,A2,Fully Paid,Debt consolidation,0.0201,3833,2021-08-11
793921,998479,5000,0.0599,152.09,A,A2,Fully Paid,Debt consolidation,0.127,5468,2021-06-11
475522,601995,7500,0.0774,234.14,A,A3,Fully Paid,Debt consolidation,0.0772,7854,2021-01-10
979860,1203017,7000,0.0662,214.93,A,A2,Fully Paid,Debt consolidation,0.1461,7737,2021-10-11
843497,1054296,10500,0.0749,326.57,A,A4,Fully Paid,Debt consolidation,0.0496,11756,2021-08-11
567423,729963,10000,0.0751,311.11,A,A4,Fully Paid,Debt consolidation,0.1843,11200,2021-08-10
787038,990536,9200,0.0603,280.01,A,A1,Fully Paid,Debt consolidation,0.2529,9848,2021-09-11
598055,767616,5000,0.0714,154.71,A,A3,Fully Paid,Debt consolidation,0.114,5605,2021-10-10
489025,623831,10000,0.0751,311.1,A,A4,Fully Paid,Debt consolidation,0.0187,10241,2021-02-10
875556,1090114,7000,0.0849,220.95,A,A5,Fully Paid,Debt consolidation,0.2003,7477,2021-09-11
1017981,1246166,4800,0.089,152.42,A,A5,Fully Paid,Debt consolidation,0.0674,5487,2021-11-11
771312,973071,8725,0.0599,265.4,A,A2,Fully Paid,Debt consolidation,0.2571,9260,2021-06-11
627575,804199,10000,0.0579,186.52,A,A2,Fully Paid,Debt consolidation,0.1591,6714,2021-12-10
455393,564747,6000,0.0774,187.32,A,A3,Fully Paid,Debt consolidation,0.2322,6743,2021-11-09
710914,903723,10950,0.0729,339.56,A,A4,Fully Paid,Debt consolidation,0.2884,11885,2021-03-11
665520,850880,12000,0.0766,374.16,A,A5,Fully Paid,Debt consolidation,0.2137,13290,2021-02-11
504989,650491,7500,0.0751,233.32,A,A4,Fully Paid,Debt consolidation,0.1579,8400,2021-04-10
983966,1207534,6000,0.089,190.52,A,A5,Fully Paid,Debt consolidation,0.2714,6696,2021-10-11
457414,568615,10000,0.0859,316.11,A,A4,Fully Paid,Debt consolidation,0.0022,10142,2021-11-09
633762,811910,8500,0.0542,256.36,A,A1,Fully Paid,Debt consolidation,0.156,8946,2021-12-10
642835,822736,3850,0.0579,116.76,A,A2,Fully Paid,Debt consolidation,0.1591,4203,2021-01-11
448258,549750,6400,0.0894,203.34,A,A5,Fully Paid,Debt consolidation,0.1813,7038,2021-10-09
862200,1075235,9000,0.0599,273.76,A,A2,Fully Paid,Debt consolidation,0.1995,9855,2021-08-11
1050978,1282435,8000,0.079,250.33,A,A4,Fully Paid,Debt consolidation,0.1578,9012,2021-12-11
470039,593241,5000,0.0894,158.86,A,A5,Fully Paid,Debt consolidation,0.1229,5719,2021-12-09
630161,796168,6000,0.0579,181.97,A,A2,Fully Paid,Debt consolidation,0.2492,6318,2021-12-10
529075,684236,2500,0.0714,77.36,A,A3,Fully Paid,Debt consolidation,0.1976,2785,2021-06-10
836670,1046739,7200,0.0749,223.94,A,A4,Fully Paid,Debt consolidation,0.1665,8028,2021-08-11
636434,815315,6500,0.0617,198.25,A,A3,Fully Paid,Debt consolidation,0.1502,7122,2021-12-10
783094,986172,2650,0.0749,82.42,A,A4,Fully Paid,Debt consolidation,0.2111,2809,2021-06-11
481277,612076,8000,0.0788,250.25,A,A5,Fully Paid,Debt consolidation,0.2433,9009,2021-02-10
363955,374161,5000,0.08,156.69,A,A3,Fully Paid,Debt consolidation,0.0923,5641,2021-11-08
459277,572366,10000,0.0859,316.11,A,A4,Fully Paid,Debt consolidation,0.0414,10865,2021-11-09
385229,416786,7000,0.0963,224.66,A,A5,Fully Paid,Debt consolidation,0.0785,7730,2021-03-09
875003,1089495,2000,0.0849,63.13,A,A5,Fully Paid,Debt consolidation,0.1345,2218,2021-09-11
642858,822759,6275,0.0691,193.5,A,A5,Fully Paid,Debt consolidation,0.1564,6967,2021-01-11
972108,1193860,7000,0.0603,213.05,A,A1,Fully Paid,Debt consolidation,0.2842,7362,2021-10-11
711409,904359,15000,0.0692,462.61,A,A3,Fully Paid,Debt consolidation,0.1314,16117,2021-03-11
871263,1085262,3625,0.0849,114.42,A,A5,Fully Paid,Debt consolidation,0.2943,4091,2021-09-11
626211,802444,14000,0.0691,218.94,A,A5,Fully Paid,Debt consolidation,0.1164,7674,2021-12-10
839319,1049483,9000,0.0749,279.92,A,A4,Fully Paid,Debt consolidation,0.1974,9316,2021-08-11
642840,822741,6900,0.0691,212.77,A,A5,Fully Paid,Debt consolidation,0.1164,7436,2021-01-11
461755,577311,9600,0.0894,305.01,A,A5,Fully Paid,Debt consolidation,0.1841,9810,2021-12-09
454161,562135,5500,0.0894,174.75,A,A5,Fully Paid,Debt consolidation,0.0929,6291,2021-11-09
832582,1041991,16750,0.1059,545.13,B,B2,Fully Paid,Debt consolidation,0.1811,19625,2021-07-11
442368,537303,15000,0.1148,494.53,B,B2,Fully Paid,Debt consolidation,0.1032,17661,2021-09-09
405980,454257,10000,0.1158,330.14,B,B3,Fully Paid,Debt consolidation,0.2462,11885,2021-05-09
354050,357937,7500,0.1096,185.69,B,B5,Fully Paid,Debt consolidation,0.1204,6685,2021-08-08
976229,1198979,2800,0.0991,90.23,B,B1,Fully Paid,Debt consolidation,0.035,3241,2021-10-11
449732,552608,5000,0.1114,164.02,B,B1,Fully Paid,Debt consolidation,0.0771,5880,2021-10-09
721257,915804,8000,0.0963,256.76,B,B1,Fully Paid,Debt consolidation,0.2128,8795,2021-04-11
743307,941538,12000,0.1059,390.54,B,B2,Fully Paid,Debt consolidation,0.2476,12943,2021-05-11
1001407,1226993,12000,0.1171,396.92,B,B3,Fully Paid,Debt consolidation,0.1637,14289,2021-10-11
849043,1060729,1000,0.1099,32.74,B,B3,Fully Paid,Debt consolidation,0.1476,1227,2021-09-11
471862,595713,24000,0.1183,795.22,B,B3,Fully Paid,Debt consolidation,0.1538,24237,2021-12-09
472215,596216,24000,0.1183,795.22,B,B3,Fully Paid,Debt consolidation,0.1263,24237,2021-12-09
763623,964262,3600,0.1099,117.85,B,B3,Fully Paid,Debt consolidation,0.1399,4153,2021-05-11
786317,989694,10400,0.1149,342.91,B,B4,Fully Paid,Debt consolidation,0.0707,11130,2021-06-11
742449,940522,7000,0.1149,230.8,B,B4,Fully Paid,Debt consolidation,0.0956,7378,2021-08-11
717813,911941,15000,0.1149,494.57,B,B4,Fully Paid,Debt consolidation,0.2074,17804,2021-07-11
360350,256301,15000,0.1114,492.08,B,B4,Fully Paid,Debt consolidation,0.0781,17715,2021-11-08
830426,1039597,9000,0.1149,296.75,B,B4,Fully Paid,Debt consolidation,0.0285,10683,2021-07-11
454633,563158,11500,0.1114,377.25,B,B1,Fully Paid,Debt consolidation,0.0332,13459,2021-11-09
477250,605230,10000,0.1114,328.04,B,B1,Fully Paid,Debt consolidation,0.2104,11811,2021-01-10
438587,528605,14400,0.1114,472.38,B,B1,Fully Paid,Debt consolidation,0.113,16815,2021-11-09
480245,610380,1875,0.1025,60.73,B,B2,Fully Paid,Debt consolidation,0.1081,2138,2021-01-10
886136,1101925,9200,0.1242,307.43,B,B4,Fully Paid,Debt consolidation,0.1092,11067,2021-09-11
497885,638359,24000,0.1099,785.65,B,B4,Fully Paid,Debt consolidation,0.1867,28284,2021-04-10
448825,551022,20000,0.1218,666,B,B4,Fully Paid,Debt consolidation,0.2232,23792,2021-10-09
1009120,1235829,4200,0.0991,135.35,B,B1,Fully Paid,Debt consolidation,0.0636,4872,2021-11-11
452103,557679,4000,0.1114,131.22,B,B1,Fully Paid,Debt consolidation,0.2296,4724,2021-10-09
451291,555851,8000,0.1114,262.43,B,B1,Fully Paid,Debt consolidation,0.1513,9170,2021-10-09
465798,584662,12000,0.1183,397.61,B,B3,Fully Paid,Debt consolidation,0.0209,14314,2021-12-09
493169,630840,18000,0.1025,582.93,B,B2,Fully Paid,Debt consolidation,0.1964,19565,2021-03-10
864215,1077378,5000,0.1099,163.67,B,B3,Fully Paid,Debt consolidation,0.2684,5892,2021-08-11
1026877,1256078,4000,0.1171,132.31,B,B3,Fully Paid,Debt consolidation,0.0902,4783,2021-11-11
468067,589319,6000,0.1218,199.8,B,B4,Fully Paid,Debt consolidation,0.1988,7019,2021-12-09
600502,770725,12250,0.0999,395.22,B,B4,Fully Paid,Debt consolidation,0.0964,13638,2021-10-10
458732,571219,24250,0.1253,811.56,B,B5,Fully Paid,Debt consolidation,0.143,29216,2021-12-09
501281,644210,12200,0.1136,401.52,B,B5,Fully Paid,Debt consolidation,0.1532,14455,2021-04-10
498489,639366,10000,0.1136,329.12,B,B5,Fully Paid,Debt consolidation,0.0123,10916,2021-04-10
481396,612244,17000,0.0988,547.58,B,B1,Fully Paid,Debt consolidation,0.1682,19714,2021-02-10
677175,865237,7500,0.0963,240.71,B,B1,Fully Paid,Debt consolidation,0.1883,8665,2021-02-11
1042468,1272750,14000,0.1242,467.82,B,B4,Fully Paid,Debt consolidation,0.1382,16631,2021-12-11
475456,601884,12000,0.1218,399.6,B,B4,Fully Paid,Debt consolidation,0.1293,14386,2021-01-10
467881,588951,13200,0.1114,433.01,B,B1,Fully Paid,Debt consolidation,0.0762,15480,2021-12-09
799479,1004680,14000,0.0999,451.68,B,B1,Fully Paid,Debt consolidation,0.1797,16021,2021-07-11
1054476,1286107,8000,0.1065,260.59,B,B2,Fully Paid,Debt consolidation,0.2053,9416,2021-12-11
473938,599336,24250,0.1218,807.53,B,B4,Fully Paid,Debt consolidation,0.1867,29072,2021-01-10
999502,1224866,4925,0.1171,162.9,B,B3,Fully Paid,Debt consolidation,0.1033,5316,2021-11-11
506854,653571,14400,0.1136,473.92,B,B5,Fully Paid,Debt consolidation,0.2099,16972,2021-05-10
462038,577817,1000,0.1114,32.81,B,B1,Fully Paid,Debt consolidation,0.0438,1181,2021-11-09
463465,580287,15800,0.1114,518.3,B,B1,Fully Paid,Debt consolidation,0.2188,17802,2021-12-09
523894,677876,9000,0.1112,295.17,B,B3,Fully Paid,Debt consolidation,0.1764,10627,2021-06-10
497228,637407,3250,0.1099,106.39,B,B4,Fully Paid,Debt consolidation,0.156,3778,2021-03-10
468210,589574,8000,0.1253,267.74,B,B5,Fully Paid,Debt consolidation,0.0858,9638,2021-12-09
714853,908323,6000,0.1,193.61,B,B2,Fully Paid,Debt consolidation,0.2243,6620,2021-04-11
673620,861001,10500,0.1074,342.47,B,B4,Fully Paid,Debt consolidation,0.0752,12329,2021-02-11
634325,812625,13000,0.0888,412.68,B,B1,Fully Paid,Debt consolidation,0.168,14627,2021-12-10
809780,1016637,10000,0.1059,325.45,B,B2,Fully Paid,Debt consolidation,0.1417,11095,2021-07-11
619053,793477,7000,0.0999,225.84,B,B4,Fully Paid,Debt consolidation,0.1568,7941,2021-11-10
542143,699663,5000,0.1112,163.98,B,B3,Fully Paid,Debt consolidation,0.1688,5729,2021-07-10
619119,793554,17000,0.0888,539.65,B,B1,Fully Paid,Debt consolidation,0.1064,19428,2021-11-10
523540,677401,14000,0.1112,459.14,B,B3,Fully Paid,Debt consolidation,0.0678,16530,2021-07-10
490232,625897,5000,0.1062,162.8,B,B3,Fully Paid,Debt consolidation,0.1389,5862,2021-03-10
441182,535010,15000,0.1218,499.5,B,B4,Fully Paid,Debt consolidation,0.2466,17982,2021-09-09
357872,363615,7500,0.1051,243.81,B,B2,Fully Paid,Debt consolidation,0.1623,8474,2021-10-08
465785,584639,7750,0.1183,256.79,B,B3,Fully Paid,Debt consolidation,0.1743,9175,2021-12-09
510090,658591,10000,0.0988,322.11,B,B1,Fully Paid,Debt consolidation,0.1416,10733,2021-05-10
777838,980365,10000,0.1059,325.45,B,B2,Fully Paid,Debt consolidation,0.0968,11716,2021-06-11
472363,596464,21600,0.1148,712.12,B,B2,Fully Paid,Debt consolidation,0.2209,21807,2021-12-09
471912,595813,21500,0.1183,712.38,B,B3,Fully Paid,Debt consolidation,0.242,21713,2021-12-09
702706,894564,16000,0.1099,523.75,B,B3,Fully Paid,Debt consolidation,0.1016,18855,2021-07-11
602159,772643,1000,0.0962,32.09,B,B3,Fully Paid,Debt consolidation,0.1102,1077,2021-10-10
446026,545132,12000,0.1183,397.61,B,B3,Fully Paid,Debt consolidation,0.1102,14291,2021-12-09
573841,738240,9250,0.1075,301.74,B,B2,Fully Paid,Debt consolidation,0.2366,10809,2021-09-10
315794,315784,7000,0.0976,151.13,B,B2,Fully Paid,Debt consolidation,0.1838,5441,2021-04-08
472601,596810,25000,0.1099,818.38,B,B4,Fully Paid,Debt consolidation,0.1734,29135,2021-02-10
509982,658445,15000,0.1136,493.67,B,B5,Fully Paid,Debt consolidation,0.1377,17773,2021-05-10
512497,662153,8000,0.1062,260.48,B,B3,Fully Paid,Debt consolidation,0.0657,9378,2021-05-10
788531,992267,14300,0.1099,468.1,B,B3,Fully Paid,Debt consolidation,0.199,16851,2021-06-11
492872,630397,18000,0.1099,589.24,B,B4,Fully Paid,Debt consolidation,0.1484,18921,2021-03-10
729647,925444,7000,0.1111,229.54,B,B5,Fully Paid,Debt consolidation,0.1098,8221,2021-04-11
821300,1029630,15000,0.1199,498.15,B,B5,Fully Paid,Debt consolidation,0.2178,16769,2021-08-11
754546,954278,6000,0.1149,197.83,B,B4,Fully Paid,Debt consolidation,0.223,6638,2021-05-11
478788,608000,3000,0.1218,99.9,B,B4,Fully Paid,Debt consolidation,0.2004,3561,2021-01-10
1055239,1286795,17000,0.1242,568.06,B,B4,Fully Paid,Debt consolidation,0.1791,18434,2021-12-11
789544,993472,5000,0.1199,166.05,B,B5,Fully Paid,Debt consolidation,0.2224,5740,2021-06-11
485710,550408,10000,0.1025,323.85,B,B2,Fully Paid,Debt consolidation,0.1159,11659,2021-02-10
662580,847317,2000,0.1074,65.24,B,B4,Fully Paid,Debt consolidation,0.0269,2349,2021-02-11
485240,618132,15000,0.0988,483.16,B,B1,Fully Paid,Debt consolidation,0.0495,16541,2021-02-10
1035385,1265005,10000,0.1065,325.74,B,B2,Fully Paid,Debt consolidation,0.1015,11600,2021-11-11
457833,569499,10400,0.1114,341.16,B,B1,Fully Paid,Debt consolidation,0.092,12134,2021-11-09
448786,550950,6000,0.1148,197.82,B,B2,Fully Paid,Debt consolidation,0.1824,6373,2021-10-09
368374,382804,12000,0.1126,394.36,B,B2,Fully Paid,Debt consolidation,0.2141,12916,2021-01-09
512508,662169,20000,0.1062,651.2,B,B3,Fully Paid,Debt consolidation,0.235,23444,2021-05-10
1037805,1267498,7100,0.1242,237.25,B,B4,Fully Paid,Debt consolidation,0.1765,8474,2021-11-11
463390,580155,24250,0.1218,807.53,B,B4,Fully Paid,Debt consolidation,0.219,24972,2021-12-09
478785,607995,11500,0.1136,378.48,B,B5,Fully Paid,Debt consolidation,0.2268,13690,2021-01-10
801105,1006650,3000,0.1199,99.63,B,B5,Fully Paid,Debt consolidation,0.0188,3427,2021-07-11
687114,877056,10800,0.1074,352.25,B,B4,Fully Paid,Debt consolidation,0.068,12928,2021-03-11
504030,648831,5000,0.0988,161.06,B,B1,Fully Paid,Debt consolidation,0.2208,5583,2021-05-10
735256,931909,9000,0.1,290.41,B,B2,Fully Paid,Debt consolidation,0.2993,9930,2021-04-11
439465,530910,8000,0.1253,267.74,B,B5,Fully Paid,Debt consolidation,0.1362,8871,2021-09-09
511131,660163,10000,0.0988,322.11,B,B1,Fully Paid,Debt consolidation,0.2292,11597,2021-05-10
447810,548854,10000,0.1218,333,B,B4,Fully Paid,Debt consolidation,0.2277,11870,2021-10-09
533539,689628,2950,0.1075,96.24,B,B2,Fully Paid,Debt consolidation,0.0292,3464,2021-07-10
577566,742698,12000,0.1186,397.77,B,B5,Fully Paid,Debt consolidation,0.1145,14322,2021-09-10
781191,984023,5000,0.1262,167.56,B,B5,Fully Paid,Debt consolidation,0.1766,6032,2021-06-11
449589,552326,12200,0.1253,408.29,B,B5,Fully Paid,Debt consolidation,0.1093,12920,2021-10-09
458938,571706,20000,0.1183,662.68,B,B3,Fully Paid,Debt consolidation,0.1467,23818,2021-11-09
473726,598928,8000,0.1183,265.08,B,B3,Fully Paid,Debt consolidation,0.2198,9377,2021-01-10
455997,565931,12000,0.1114,393.65,B,B1,Fully Paid,Debt consolidation,0.1671,13313,2021-11-09
461745,577286,25000,0.1148,824.22,B,B2,Fully Paid,Debt consolidation,0.099,29295,2021-12-09
1047652,1278751,6250,0.1269,209.66,B,B5,Fully Paid,Debt consolidation,0.2326,7548,2021-12-11
493917,632136,16000,0.1025,518.16,B,B2,Fully Paid,Debt consolidation,0.1195,17280,2021-03-10
367376,380921,8000,0.1221,266.52,B,B5,Fully Paid,Debt consolidation,0.2187,9247,2021-12-08
424625,500521,13000,0.1158,429.18,B,B3,Fully Paid,Debt consolidation,0.1737,14786,2021-07-09
454334,562530,3250,0.1253,108.77,B,B5,Fully Paid,Debt consolidation,0.2254,3931,2021-11-09
767799,968961,4800,0.1099,157.13,B,B3,Fully Paid,Debt consolidation,0.2196,5656,2021-05-11
946504,1167255,15000,0.1242,501.23,B,B4,Fully Paid,Debt consolidation,0.2108,17529,2021-10-11
452947,559525,4750,0.1253,158.97,B,B5,Fully Paid,Debt consolidation,0.1163,5711,2021-10-09
415292,482699,7200,0.1095,235.54,B,B1,Fully Paid,Debt consolidation,0.0701,8343,2021-06-09
489410,624418,6500,0.1099,212.78,B,B4,Fully Paid,Debt consolidation,0.1372,7660,2021-03-10
